"日期","动画","番剧","国创","音乐","舞蹈","游戏","科技","生活","鬼畜","时尚","广告","娱乐","影视","放映厅"
"2017年04月13日",4316980953,6884306280,1728790046,4832488451,1938261496,9830540115,3265899255,9102045696,3002391829,952033458,154957419,4622647593,4260697147,905560420
"2017年04月14日",4318083890,6887387951,1740575879,4833492385,1939004285,9840425126,3268335504,9107178706,3002426621,953079225,155035664,4627972717,4264858190,905621163
"2017年04月14日",4324289285,6889700971,1741524922,4837558690,1941944482,9856767461,3276680897,9130954462,3006193371,955283846,155255860,4632477414,4275212058,905842525
"2017年04月15日",4326382942,6891439504,1744108483,4840081813,1942381502,9865070008,3280173079,9140890641,3008857636,956529105,155328960,4634966305,4279086709,905956723
"2017年04月15日",4331091326,6891792774,1745995699,4846926313,1944007577,9884473639,3289143391,9160503883,3010314975,958870536,155537331,4639620311,4287599258,906549755
"2017年04月16日",4333675748,6904585118,1746240402,4848678789,1944618903,9893844898,3291679390,9165976337,3010699636,959531442,155853357,4643176931,4293587927,906665440
"2017年04月16日",4338400569,6906032927,1747680079,4853795819,1946175116,9906936956,3297135385,9181973919,3012125138,961555452,156270055,4648759320,4301540656,906853898
"2017年04月17日",4339511182,6908404756,1748024941,4854788774,1946669489,9912531130,3300074622,9187920025,3012437107,962398183,156336599,4650192214,4304480159,907017080
"2017年04月17日",4342787238,6913588893,1748960479,4858330910,1948041447,9927411319,3307536384,9202311572,3013003685,965164224,156963716,4654518134,4313235419,907307398
"2017年04月18日",4343776584,6914552851,1750467934,4859404707,1948563875,9934442996,3311181688,9208544152,3013559120,965819803,157018712,4656178052,4316276342,907377497
"2017年04月18日",4346840119,6917391442,1751900207,4862780986,1949973830,9949369132,3316258837,9227054157,3014421966,969221092,157303972,4662763660,4324594908,907803622
"2017年04月19日",4347678994,6922870058,1752991449,4864289393,1950256099,9956822874,3317795558,9230195531,3014570770,969754164,157351092,4664033795,4326483205,908024669
"2017年04月19日",4351646036,6926595321,1754832888,4868576817,1951592015,9972837379,3324806168,9253116048,3017150374,973006504,158580737,4667261231,4333970469,909287079
"2017年04月20日",4352802063,6927389813,1756961844,4869305299,1951964892,9980609332,3327134767,9258670477,3017784110,974273238,158775224,4669708179,4337203037,909500495
"2017年04月20日",4358059355,6930435143,1759328314,4874067130,1954948841,9996810622,3334895089,9278707454,3021002030,976793507,158985802,4674172800,4347869492,909983340
"2017年04月21日",4361047828,6933221958,1770182215,4874825728,1955247354,10004655214,3337726241,9283293543,3021091940,977620820,159074226,4679456673,4352103391,910515826
"2017年04月21日",4364510207,6935334896,1771596406,4881191999,1957408138,10023705810,3345690180,9304318960,3024946827,981646840,159358673,4684360153,4362580037,910778800
"2017年04月22日",4365993999,6936598630,1772116895,4883424959,1958077656,10032797572,3348816734,9313964325,3025957636,983112780,159431544,4687380040,4365576234,911146830
"2017年04月22日",4373715741,6937105288,1773687402,4888696752,1960248854,10050465856,3355956581,9332907024,3027944592,985818985,159634095,4692279834,4373913323,911597838
"2017年04月23日",4375521647,6948152058,1774953208,4890647096,1960617124,10062455145,3360275502,9342164439,3028139134,987247065,159680521,4694571562,4377284523,912259441
"2017年04月23日",4379576244,6949128054,1776336867,4895942846,1963426655,10080108588,3368672336,9364478506,3029026322,990204025,159821065,4700778367,4383589509,912710958
"2017年04月24日",4380670265,6951287025,1776661298,4897088687,1963743624,10087379008,3370766763,9372603247,3029986879,991181835,159849507,4702908301,4386558056,912982586
"2017年04月24日",4384683752,6954403707,1777791143,4900086931,1965540239,10102582101,3379376725,9392404586,3030445064,994553528,160028134,4708382047,4395755481,913412865
"2017年04月25日",4386003952,6955208141,1779360897,4901440308,1966077940,10110560275,3383707704,9399726053,3030916050,995507508,160055743,4710483470,4398036377,913527461
"2017年04月25日",4389206150,6956997467,1780288269,4904691793,1968185254,10125716116,3388378109,9418150885,3031604189,998126565,160391439,4715163061,4404921706,914334165
"2017年04月26日",4390263948,6959983541,1783082665,4906927306,1968567787,10134903920,3391118429,9424473849,3032663203,999294594,160436015,4717531807,4407820572,914369328
"2017年04月26日",4394983258,6964297187,1783835466,4910773839,1970335152,10155225466,3397049748,9444445970,3034286607,1002599821,160885017,4721943029,4416838625,915063510
"2017年04月27日",4396524190,6965148586,1785584052,4911968841,1970880774,10162924248,3398619640,9454273584,3034467701,1003982920,161257398,4724409614,4420245278,915241899
"2017年04月27日",4400055725,6967283494,1787011038,4916383537,1972549325,10183567457,3406040819,9480468087,3035454484,1006676553,161382198,4728665112,4426783231,916113721
"2017年04月28日",4401888433,6969985578,1800453710,4917025953,1973349153,10193943752,3410202518,9488210947,3035804481,1007393550,161480314,4734384194,4430199389,916332150
"2017年04月28日",4406125325,6972537498,1804372696,4921774336,1976870153,10222028521,3420487449,9510246399,3040706836,1011879786,161609356,4738494884,4440546654,916461519
"2017年04月29日",4408442449,6973827595,1805140542,4924809178,1977853224,10235682272,3425270283,9523773936,3041474746,1013250545,161653254,4740877279,4444023428,916598997
"2017年04月29日",4413211789,6975037085,1806190691,4930857750,1979459758,10253259548,3431968118,9540369985,3043207480,1015850898,162006303,4746089171,4454290232,916951239
"2017年04月30日",4416090298,6985531073,1806742038,4933792320,1980560132,10265270276,3436666344,9552094888,3044659152,1016869200,162032092,4748671567,4459032182,917084144
"2017年04月30日",4422505859,6986519624,1808869120,4940020955,1983681136,10280389905,3441835775,9571691751,3047046536,1019880023,162285437,4754213729,4468657111,917379255
"2017年05月01日",4426252965,6988900191,1811416362,4941484625,1984429965,10291743173,3445447294,9586212070,3047623259,1020886383,162314658,4757838742,4473328895,917525170
"2017年05月01日",4431509453,6993182818,1813838407,4945649696,1986081847,10309572673,3452445102,9609266077,3048885341,1023375944,162403175,4763763053,4483262627,917891216
"2017年05月02日",4434006948,6994551477,1815681333,4947375392,1986641541,10319969764,3454723980,9617265285,3049142807,1024407195,162530442,4766449626,4487974779,917976080
"2017年05月02日",4436975410,6995479146,1817916953,4952458002,1988267398,10333554707,3463804293,9637576962,3049630388,1026865468,162821183,4770912436,4494058448,918395357
"2017年05月03日",4437987367,6998579690,1820794087,4954342368,1988998620,10343769703,3467911742,9648136723,3050062180,1028000279,162881164,4775707360,4496481942,918651481
"2017年05月03日",4441005607,7006202347,1822541648,4957991878,1990015052,10356083877,3476483904,9673072377,3051488405,1030417096,163003148,4779743926,4504294345,919023400
"2017年05月04日",4443240753,7007032382,1824852478,4959495385,1991275002,10363709115,3478758151,9680156541,3051922806,1031283797,163112351,4781669745,4507161642,919179703
"2017年05月04日",4446539830,7009202411,1826106389,4964048464,1992801818,10381781566,3485775409,9702814781,3054093257,1033901460,163209529,4786872243,4516988215,919493058
"2017年05月05日",4447470544,7011477528,1838528778,4964754905,1993319844,10393935849,3488336809,9710211173,3055288024,1034799215,163266360,4792748852,4522923374,919537872
"2017年05月05日",4451984808,7014754103,1840101415,4968859335,1996304328,10409961481,3498004856,9732343786,3058479856,1039016153,163706722,4797032838,4531441208,919763994
"2017年05月06日",4454333166,7015205489,1840714289,4970679410,1997184259,10421108185,3502427212,9747553990,3058802422,1040273022,163805366,4800569500,4535471365,920162612
"2017年05月06日",4462523519,7017026466,1842524537,4978014451,2001087405,10439389703,3509973035,9774474415,3060289575,1043416650,163931025,4805991333,4543552517,920453387
"2017年05月07日",4465004795,7026632837,1843406233,4980200319,2001822344,10451202540,3513460521,9786631255,3063334491,1044693068,164106526,4809305273,4548341487,920514520
"2017年05月07日",4470529658,7027365952,1845183584,4984308637,2003750083,10467547623,3521697823,9812087378,3064456736,1047074598,164538117,4815673439,4560179631,920862754
"2017年05月08日",4472004251,7029142495,1845837196,4986390434,2004062730,10477274664,3524174846,9821051921,3064798967,1048407940,164593363,4817559873,4564157186,920959623
"2017年05月08日",4477051240,7032085445,1847120092,4990333670,2005753333,10492266503,3532659411,9846134800,3065684231,1052127824,165010059,4821526593,4571260634,921972320
"2017年05月09日",4477682009,7032930297,1849077280,4991602857,2006497431,10499540556,3534916184,9853191873,3065876167,1053216508,165076819,4823937740,4575581313,922183221
"2017年05月09日",4481292460,7034762993,1852463082,4995155528,2009156518,10513924437,3542081254,9875905187,3066648873,1055799223,165215111,4827919549,4584005321,922525903
"2017年05月10日",4482640926,7040501313,1854806416,4996868819,2009458970,10523803041,3544554008,9883977293,3067008449,1057216201,165300448,4829817367,4587285643,922775972
"2017年05月10日",4486102235,7044075193,1855625430,5002057181,2011252328,10538231731,3551715011,9905144465,3069518626,1059897616,165596741,4834052199,4595015232,923112408
"2017年05月11日",4486835290,7044922240,1856554270,5003159690,2011485549,10544445334,3554564031,9912577234,3070332587,1060810053,165629053,4836493879,4597157927,923283813
"2017年05月11日",4491700158,7047203490,1857609233,5007959902,2014193416,10558280824,3561734766,9936529086,3071280632,1063400508,165790361,4839829690,4608166477,923722669
"2017年05月12日",4493255970,7049598469,1869298615,5009031914,2014704959,10569615323,3564707138,9944717635,3071432934,1064626108,165869846,4845344996,4612208852,923802953
"2017年05月12日",4497406129,7051439246,1873181651,5016208766,2018666306,10585195339,3572577568,9970793997,3075021397,1068535057,166225475,4851503912,4623574719,924272259
"2017年05月13日",4499204766,7052562316,1874879858,5018357442,2020203072,10599313537,3576890866,9982175205,3076521087,1069639438,166278158,4853816988,4627516873,924445962
"2017年05月13日",4504180821,7053007344,1876870784,5022918809,2021976024,10617407100,3584662545,10002425035,3077943019,1072787633,166611052,4859339637,4637592867,924930857
"2017年05月14日",4507590824,7062305283,1878611919,5025195897,2022770679,10627815586,3588443992,10013699558,3078212768,1075007583,166878125,4862221840,4642512044,925052226
"2017年05月14日",4512424714,7063174457,1879331944,5030363835,2024328907,10644047617,3594386453,10033112610,3080712184,1077334216,167161961,4868234053,4650779807,925135810
"2017年05月15日",4513827547,7065851949,1881394568,5031734754,2024647871,10652833614,3596215571,10042668830,3080856143,1078422582,167243358,4870279723,4653099855,925547536
"2017年05月15日",4515628082,7068428798,1882755409,5034676985,2030134616,10665269666,3601807641,10060982487,3083391939,1082475398,167474783,4876332466,4663945213,925773096
"2017年05月16日",4518055694,7068997857,1884163831,5035972068,2030414042,10675238995,3605741558,10068287002,3083587041,1083170085,167560012,4878320134,4666809048,925911622
"2017年05月16日",4521259605,7069837039,1885493078,5039431898,2032480875,10691683478,3612165771,10090157421,3084293999,1087533531,167824296,4882035955,4674325958,926184784
"2017年05月17日",4522859497,7072524298,1887625921,5040258842,2032901105,10701017055,3614926139,10098856737,3084704835,1088981599,167860960,4884949908,4677373074,926324242
"2017年05月17日",4525699364,7078537831,1888134524,5042930633,2034099739,10716819567,3622815363,10118354185,3086930688,1091417271,168096745,4889091524,4687017083,926432395
"2017年05月18日",4527249033,7079008622,1889216220,5044475885,2034754062,10723713963,3625380538,10126482969,3087832849,1092286852,168217989,4891437154,4689809752,926817689
"2017年05月18日",4531396945,7081353618,1890220143,5048556101,2035609856,10736319562,3631993504,10145139830,3090774957,1094422725,168367385,4896764690,4697439257,927527683
"2017年05月19日",4533202939,7083324901,1903688480,5050612322,2036084792,10751667198,3634922747,10153275076,3091446640,1096017422,168447611,4901424900,4701050410,927916038
"2017年05月19日",4537649714,7085884392,1907112146,5055485761,2038518996,10771496201,3641557724,10176694639,3093539738,1099153805,168706740,4906044799,4709303830,929779726
"2017年05月20日",4539755321,7086827578,1908474227,5059225209,2039720843,10782459992,3643965480,10188053745,3094682950,1100715197,168734635,4909418007,4712070331,929916037
"2017年05月20日",4544850214,7088270192,1909545272,5063830088,2042101533,10799977218,3650834185,10207524970,3095827522,1104110586,168987215,4914788939,4723184122,930360187
"2017年05月21日",4548973268,7097122891,1910525795,5066233393,2042848668,10810966303,3656498432,10215009572,3096739904,1104866815,169032824,4918262754,4725968663,930960555
"2017年05月21日",4554857689,7097880899,1911446802,5070938933,2044254852,10828274462,3662280121,10235249166,3097538820,1106932380,169124791,4928858891,4735223532,931189403
"2017年05月22日",4555989598,7099596832,1912074299,5072302521,2044631723,10835842581,3665031713,10242423621,3098387682,1108246305,169255099,4931422727,4738455039,931316157
"2017年05月22日",4558546625,7102792118,1912953844,5077660376,2046080364,10850405428,3674762221,10270262942,3099376222,1110275829,169341057,4935510134,4746259638,931874773
"2017年05月23日",4559247963,7103379576,1914068753,5079700869,2046672471,10859954511,3678771442,10278587024,3099827504,1111000896,169534187,4939027730,4749508036,932148364
"2017年05月23日",4562880142,7107717483,1915767614,5085416660,2048361918,10877481067,3687544523,10301317069,3100586421,1114120347,169671676,4944114891,4758671705,932450570
"2017年05月24日",4566113419,7111350672,1917838565,5087094342,2049551573,10886331715,3690633699,10311228830,3103248475,1115329204,169829182,4946241123,4761966966,932806830
"2017年05月24日",4569210770,7114303746,1919204735,5090740003,2051074311,10901939536,3697495648,10333387298,3105324854,1118745605,170170911,4949994028,4770349171,933346256
"2017年05月25日",4570714118,7114980355,1920045824,5092430921,2051479584,10908984384,3702460381,10340923068,3105659767,1119813504,170200692,4952188084,4773881042,933555421
"2017年05月25日",4574872205,7116704862,1921882877,5096319687,2052490873,10929628664,3710448158,10362378370,3107158224,1122197178,170469219,4956352971,4780218236,933875296
"2017年05月26日",4576358586,7118441197,1933828798,5097815746,2053466449,10940649881,3714753862,10368776491,3108328635,1123007806,170616265,4962133360,4782529225,934271718
"2017年05月26日",4581321622,7121682664,1936899649,5101615431,2055826322,10957872650,3723112654,10392448785,3112683303,1126241801,170935041,4965765463,4791192819,934737470
"2017年05月27日",4582843812,7122226801,1937692713,5105159671,2056123531,10972746111,3726384930,10401258631,3113561612,1127133756,171043345,4968546356,4796396223,934870042
"2017年05月27日",4587190709,7123146330,1940414298,5109805584,2060209341,10991112399,3734470241,10425845530,3115325620,1129456635,171420369,4973108315,4803992761,935565816
"2017年05月28日",4591076687,7132119278,1941204335,5112546511,2060943101,11003758994,3739308582,10439066665,3116670032,1130725678,171487843,4976290366,4808813530,935728608
"2017年05月28日",4596850992,7132888954,1942339127,5116967556,2062931591,11020848680,3744556015,10460867999,3119708204,1133024895,171570563,4980726342,4816671805,936074080
"2017年05月29日",4598933054,7135020007,1943675449,5120017519,2063429110,11030559677,3748602706,10474856386,3120058200,1134670835,171645561,4984035973,4821706285,936195960
"2017年05月29日",4603363498,7137535378,1945322983,5123477270,2065075381,11050062433,3753933755,10494240266,3121772245,1137361014,171784835,4988201244,4829810494,936318767
"2017年05月30日",4605376683,7138244468,1946581401,5126037940,2065752203,11059035501,3755876485,10503031378,3122620891,1138578242,171814401,4990580456,4833513610,936379902
"2017年05月30日",4610149782,7139363265,1949226393,5130404119,2067416048,11077741956,3762716198,10523473233,3123848654,1140884133,171857257,4997501204,4846478006,936530521
"2017年05月31日",4611541439,7142418495,1951708356,5131615364,2067796933,11087244489,3767377733,10532661434,3124112926,1142562445,171908754,4999353032,4850630815,936637781
"2017年05月31日",4615130068,7144952888,1952788924,5134645939,2068990547,11101353427,3773051779,10559911927,3125541559,1144697435,172245389,5006447845,4860335523,936918427
"2017年06月01日",4616945265,7145531528,1954953082,5136365532,2069666952,11110105842,3775849428,10567183513,3125844805,1145365136,172475626,5009297532,4863749155,937030190
"2017年06月01日",4622017723,7145912732,1956654773,5140737159,2071248411,11127354840,3782246255,10589031392,3127482730,1147760935,172795801,5014281591,4871317313,937705391
"2017年06月02日",4623934973,7148913542,1969528491,5142772029,2072121908,11142059244,3785086859,10595788024,3127674048,1148665634,172839860,5019232716,4873639056,937831667
"2017年06月02日",4627282205,7151142020,1971907892,5147502084,2073436208,11159682962,3792744816,10620546477,3140969447,1152263932,173187763,5023275011,4882885822,938564647
"2017年06月03日",4629849030,7151914825,1974347846,5149913898,2077230413,11172228836,3795817263,10630357457,3141557841,1153512860,173236170,5026406190,4887446737,938657451
"2017年06月03日",4636524519,7152358157,1976014983,5155134814,2078743126,11190249943,3802009732,10651626127,3143314831,1155464322,173380610,5030836274,4895730227,938816991
"2017年06月04日",4638802657,7160149761,1976414204,5157372384,2079451033,11202430425,3804965824,10660549539,3146528590,1156434147,173465388,5033610053,4898855916,938863298
"2017年06月04日",4643347116,7160782299,1977617413,5161735893,2082158122,11215563097,3810352235,10676899434,3147340049,1158937449,174290096,5038271189,4904916245,939056686
"2017年06月05日",4644618967,7162678489,1978383877,5163568663,2082466030,11225067424,3812934447,10687867048,3148519191,1160834644,174431188,5040340786,4909107571,939183317
"2017年06月05日",4647956433,7164726368,1979483462,5168344730,2083912962,11241107401,3819744651,10710841511,3149232880,1163297953,174654946,5044133898,4918160667,939385686
"2017年06月06日",4649288003,7165284342,1981175333,5170526832,2084520599,11252892174,3823422031,10723163285,3150031331,1164359335,174777411,5046844267,4923100521,939966627
"2017年06月06日",4652561765,7165820616,1982583055,5173378684,2087172830,11270210727,3830792165,10746274120,3152686679,1167084449,175039225,5051470849,4934063980,940523750
"2017年06月07日",4654268321,7168091693,1984382429,5175698932,2089231922,11280104805,3834248362,10759549685,3153054380,1168470231,175066146,5053719602,4938300973,940655025
"2017年06月07日",4658684906,7170998032,1985763281,5178943971,2090647835,11296706504,3842726174,10785997890,3154822515,1172378786,175371058,5057641224,4946130187,941218785
"2017年06月08日",4662478795,7171409188,1986750188,5181160799,2091016672,11308742213,3846827213,10799209159,3155097492,1173172160,176582706,5060617823,4949992389,941389539
"2017年06月08日",4666645626,7172820977,1988375551,5186056981,2092663609,11326262449,3853741875,10828585992,3159538923,1175842178,176774637,5064337866,4959820949,941954164
"2017年06月09日",4668379534,7174503059,2002823600,5188895056,2093147020,11337908928,3856965792,10842507283,3160555095,1177322552,176857919,5070324831,4964245514,942080638
"2017年06月09日",4672744228,7181477153,2006346687,5195316186,2096356399,11356474691,3865019564,10871105699,3162803301,1181501695,177052515,5075104955,4974632104,942729720
"2017年06月10日",4674255472,7187795814,2007890033,5200158634,2097193604,11369114632,3869846419,10880176401,3164214087,1182589658,177077433,5078377125,4979966120,942840792
"2017年06月10日",4679061902,7188978520,2008728624,5204641177,2099670412,11389018726,3876740329,10902027533,3169243056,1185539796,177273800,5083035698,4989177733,943082620
"2017年06月11日",4682209127,7198462102,2009428207,5210408218,2100240122,11400676998,3880052118,10914484334,3169816868,1186527483,177342286,5088303267,4993701823,943258145
"2017年06月11日",4686613873,7199155082,2010691439,5214830590,2102788909,11418079637,3886430705,10933902772,3171190739,1189676306,177404749,5093834251,5000338635,943554234
"2017年06月12日",4688916188,7200937240,2011380332,5216858481,2103364976,11429502234,3889335636,10947583057,3172693743,1191069180,177460594,5096677602,5004400060,943757889
"2017年06月12日",4691896120,7204924391,2013099749,5220398069,2104710908,11447223753,3896172377,10971273086,3174052777,1193706664,177619714,5100621619,5012104965,943979843
"2017年06月13日",4693926033,7205490699,2013386929,5222297071,2105240016,11460230028,3898536022,10981200149,3174413666,1194619915,177667028,5104270781,5015394739,944248972
"2017年06月13日",4697616235,7208552277,2015284274,5226798733,2108246204,11479932322,3905776713,11002798803,3178843151,1197201254,177760078,5110967672,5023835698,944559539
"2017年06月14日",4699542353,7211003434,2017109180,5228774560,2108835245,11500721776,3909680309,11012729633,3179337961,1198184653,177822158,5113975277,5027005928,944699592
"2017年06月14日",4703570446,7214491953,2018601972,5231690644,2110275890,11520799402,3916924777,11035130543,3181135103,1202322794,177938071,5118481875,5037141501,945479926
"2017年06月15日",4705933187,7214828473,2020703979,5234821419,2111318150,11532648209,3920216216,11044881652,3182508160,1203443720,178037755,5121665795,5042506764,945849254
"2017年06月15日",4710690353,7215626411,2022093021,5237974144,2112575292,11553177270,3928444818,11064691196,3186215265,1205581972,178416577,5127124775,5051119415,946874031
"2017年06月16日",4713028057,7218370235,2027587762,5239800069,2113286281,11563835731,3931038049,11071662356,3187321546,1206918365,178458230,5129889962,5054095457,946985990
"2017年06月16日",4718982750,7225539305,2030409387,5243525726,2115885613,11582142687,3939873560,11097017627,3191054025,1210781368,178915432,5134083931,5065135911,947331057
"2017年06月17日",4722794857,7226538518,2031141999,5246022818,2116870517,11592675467,3943077310,11109331348,3191415022,1211720808,178940104,5136678227,5069220145,947477164
"2017年06月17日",4728397541,7227719817,2033458225,5253506900,2119391278,11612429908,3948928842,11133925588,3193180603,1216262647,179113482,5142483423,5077444111,947621574
"2017年06月18日",4730780750,7236158642,2033850961,5255953531,2119880875,11624895596,3951906296,11142431541,3193732111,1218026567,179168517,5146540497,5081233634,947857715
"2017年06月18日",4735166405,7237187929,2035921243,5260290391,2120739930,11640633035,3958948692,11158671893,3197134345,1221038578,179285426,5151380520,5092230754,948028362
"2017年06月19日",4737210731,7238802402,2036842031,5262739389,2121314885,11649215245,3961917718,11171088338,3198216557,1222189290,179621876,5154196060,5097034434,948244438
"2017年06月19日",4741110974,7241807239,2038453295,5266624922,2122799942,11670023135,3972244193,11193525139,3200066270,1224752050,179730744,5158656626,5105232809,948934380
"2017年06月20日",4742562723,7242412629,2039068409,5268882599,2123105689,11679832747,3977133924,11201650785,3200302931,1225834140,179783123,5161275717,5110913508,949168548
"2017年06月20日",4746942322,7243313512,2041755325,5273293304,2124649862,11698276138,3984722482,11225064646,3201644956,1229074320,179984890,5165938800,5121217115,949474022
"2017年06月21日",4749732877,7246047586,2043542849,5275691992,2125220578,11708673480,3989866316,11232903389,3202660629,1230494000,180066018,5168886875,5124842606,949703319
"2017年06月21日",4754654260,7248927408,2045570012,5279781201,2126897830,11727775440,4000505840,11255592496,3206553264,1233809374,180174063,5172370491,5136550661,949973119
"2017年06月22日",4756182849,7249271952,2046214397,5281693929,2127268424,11738529515,4008248277,11267968707,3206897138,1235120610,180478349,5174939824,5141569731,950060678
"2017年06月22日",4761363275,7251796117,2048472259,5289291700,2129629017,11760191577,4017499825,11294028251,3208681872,1237998217,180662254,5179662240,5152403829,950652136
"2017年06月23日",4763382905,7253751606,2050098638,5291789964,2130314204,11777749269,4023337356,11306618170,3209375031,1239379177,181032186,5185987372,5158556792,951635934
"2017年06月23日",4770017784,7255339403,2054359312,5298296613,2132629836,11803419847,4031398168,11333987022,3212484017,1243543841,181351114,5189859988,5169376631,952334065
"2017年06月24日",4772810543,7256486328,2055051185,5301906100,2133139924,11820534887,4036154864,11347187317,3213339595,1245108298,181445518,5195486085,5174718159,952657481
"2017年06月24日",4779187028,7257271475,2056178121,5309311010,2135309234,11843062414,4045054648,11368273807,3217847000,1248916761,181550833,5202011577,5184477543,953730517
"2017年06月25日",4782607831,7265658163,2056688919,5316220980,2136041488,11858287525,4049625938,11381798978,3219118367,1251126052,181583143,5204982476,5188310728,954182070
"2017年06月25日",4789254579,7266229393,2058497055,5322888747,2137991508,11877762275,4055791027,11403136473,3223132645,1252985916,181800349,5208495031,5196155319,954574699
"2017年06月26日",4791629155,7267705974,2059504957,5327374478,2138784030,11889475976,4060453446,11416513113,3223987797,1254346342,181996178,5211902644,5201720731,954790509
"2017年06月26日",4795381865,7270124163,2061011184,5331512127,2141080737,11909331830,4070258152,11441805689,3225750219,1257564701,182158059,5216811557,5211098580,955171861
"2017年06月27日",4798537585,7270761265,2061643177,5334946833,2141625669,11920983140,4072620335,11455665222,3226153912,1258718641,182243837,5219812495,5215286831,955251527
"2017年06月27日",4802828388,7271318905,2063236706,5340010177,2144065860,11940741770,4080892586,11481164675,3229085780,1261277274,182350375,5223820280,5225586694,955540171
"2017年06月28日",4805325223,7271708640,2065096695,5342091674,2144545486,11955202364,4084278453,11496238617,3230169814,1262840023,183122963,5225778593,5230583189,956081839
"2017年06月28日",4810313584,7274658423,2066832928,5347966589,2146681425,11975257157,4095083411,11521336158,3232654509,1266947651,183373775,5231076356,5240817112,956555964
"2017年06月29日",4812772222,7275552069,2068024921,5351012542,2147404180,11988309712,4099904941,11536979263,3232970069,1268209343,183406500,5233922561,5246332518,956727355
"2017年06月29日",4818334465,7276413828,2069110151,5355842772,2149645015,12014192619,4107523592,11563066550,3236882225,1270369764,183663976,5238550966,5254837389,957050517
"2017年06月30日",4823622712,7278286577,2071053392,5359575749,2150448937,12032046829,4112523902,11579163045,3238022304,1272017971,183990482,5246099236,5260949236,957536802
"2017年06月30日",4829130630,7278643219,2075135342,5366212251,2153080628,12056918293,4123279210,11607083555,3240878719,1276399342,184448171,5250797823,5271454070,958560364
"2017年07月01日",4832308723,7279234401,2079287811,5369711224,2154352230,12073896333,4129561813,11625103149,3241511700,1278108125,184492456,5255018892,5277247576,958844419
"2017年07月01日",4839551482,7279938297,2080784239,5375866504,2156268490,12096934670,4137015406,11650220502,3245206193,1281707278,184560887,5260179969,5286655388,959402846
"2017年07月02日",4843331626,7292761183,2081607712,5379389463,2157547099,12112512087,4141938815,11661444437,3246310949,1283935027,184588958,5263862692,5292458567,959656422
"2017年07月02日",4849701335,7297435792,2084081573,5384568066,2158954929,12131908052,4151886748,11679990116,3248867115,1286979365,184722209,5268429620,5300777725,960030305
"2017年07月03日",4853169267,7301036973,2085414900,5387276325,2159657935,12144972046,4155016452,11692585565,3249534396,1287780206,184766249,5271983281,5306088948,961191651
"2017年07月03日",4859673402,7303299354,2087073001,5392878109,2161020814,12163184096,4164254647,11715520514,3251088063,1290025323,184897000,5276631124,5315924090,961838842
"2017年07月04日",4862111451,7307880729,2087724434,5396093431,2161984433,12180307636,4168727566,11726618827,3252448536,1291484486,185071681,5279183679,5322433445,962480653
"2017年07月04日",4867815290,7321093105,2090032706,5400996166,2163329502,12199366751,4177894797,11750911021,3256256248,1294075317,185224358,5284321950,5332499923,963099082
"2017年07月05日",4872439231,7321687992,2092212702,5403466997,2163994231,12214970413,4181909638,11762160163,3256837252,1295314765,185271318,5286893223,5338025133,963308945
"2017年07月05日",4879700081,7324598133,2093269342,5408799583,2165264727,12235425663,4188503311,11782143014,3258142829,1298097456,185455045,5291834178,5347619425,963594296
"2017年07月06日",4882934575,7325536919,2095809665,5412771999,2166020996,12248677538,4192408731,11794595270,3258575832,1300023725,185538872,5295019958,5352960909,963791768
"2017年07月06日",4888018040,7325883420,2096529930,5417408024,2167575548,12266177706,4199605726,11817371589,3263222731,1302399831,185789487,5297818002,5359283309,964258480
"2017年07月07日",4893224172,7326199158,2098584299,5420519459,2168374784,12282278185,4202731400,11828956131,3263612973,1304010786,185835406,5300376384,5364182960,964502860
"2017年07月07日",4896848217,7328827304,2101033962,5426373593,2170178245,12300493653,4210821301,11850126280,3267405878,1306898792,186116352,5304541197,5376494022,964904882
"2017年07月08日",4899511030,7330415732,2102226543,5429626313,2170687194,12312231403,4215136182,11863119507,3268609222,1308355068,186274286,5307025787,5381309594,965167053
"2017年07月08日",4905668534,7330799666,2103256928,5433172615,2172428020,12329519556,4220291086,11878832211,3275338648,1311704299,186355632,5311181279,5387192254,965497592
"2017年07月09日",4909858972,7339116320,2103987288,5436499512,2172893964,12342002211,4224178521,11890037872,3275728668,1312676101,186385858,5315233469,5390888491,965890837
"2017年07月09日",4915566471,7343358665,2105161056,5441714529,2174627404,12358796271,4229736524,11908919701,3278909220,1314899322,186519326,5319664967,5397870348,966024618
"2017年07月10日",4919274406,7344679129,2105766187,5444677200,2175045251,12369809897,4233283858,11917220857,3279562439,1316342324,186705939,5323430836,5403596703,966197905
"2017年07月10日",4924082923,7348486781,2107021966,5451033364,2176403486,12387602885,4240579854,11940780681,3282776526,1319524421,186873749,5328177333,5412287741,966311490
"2017年07月11日",4926852226,7351432812,2107937190,5454105426,2177164701,12403235748,4245166512,11955187710,3284020513,1320990995,187038310,5332464669,5417489323,966645474
"2017年07月11日",4932192237,7361325198,2109492317,5459296348,2178471768,12424630905,4252845910,11979357544,3285393694,1324238490,187154440,5337283440,5428578804,966817869
"2017年07月12日",4935326890,7362148528,2112981660,5462610608,2180055726,12443157956,4256802480,11994313629,3287203416,1326374261,187283325,5339821996,5434734002,966979432
"2017年07月12日",4941719361,7368471144,2116164670,5468375768,2183718926,12466318491,4266582963,12023464418,3291271437,1329628012,187467105,5345405238,5444926225,967536435
